customer_tweet_id,customer_text,customer_text_raw,brand_reply_text,brand_reply_raw,full_thread,created_at
937290,Auch am Fasten? Dann könnte Xucker für euch genau das Richtige sein &gt;&gt;&gt; https://t.co/fXFE8g1kZi https://t.co/z4GgJxLhwS,Auch am Fasten? Dann könnte Xucker für euch genau das Richtige sein &gt;&gt;&gt; https://t.co/fXFE8g1kZi https://t.co/z4GgJxLhwS,@342199 Genau 😉😊 https://t.co/BQ32Mamwcl,@342199 Genau 😉😊  https://t.co/BQ32Mamwcl,"[('customer', 'Auch am Fasten? Dann könnte Xucker für euch genau das Richtige sein &gt;&gt;&gt; https://t.co/fXFE8g1kZi https://t.co/z4GgJxLhwS'), ('customer', '@116316 Xucker?! XUCKER?!'), ('brand', '@342199 Genau 😉😊 https://t.co/BQ32Mamwcl'), ('customer', 'Jetzt kann man sich schon Lebensmittel bei Amazon bestellen, warum dann kein Flugzeug, oder ein Auto?'), ('brand', '@342199 Wir arbeiten dran unser Angebot ständig zu erweitern. In klein geht das jetzt schon: https://t.co/aoXoNlAGFq 😃')]",2017-03-24 06:30:02+00:00
1159021,Ich kotze gleich im Strahl. Das habe ich nicht bestellt?!!!! Wooo ist meine CD 😥😥😥 @116316 https://t.co/8Fnjinnh43,"Ich kotze gleich im Strahl. Das habe ich nicht bestellt?!!!!
Wooo ist meine CD 😥😥😥
@116316 https://t.co/8Fnjinnh43","@392651 Wenn dir das Lieferdatum so bestätigt wurde, sollte es auch klappen. Wünsche schon mal viel Spaß damit. Gruß ^JS","@392651 Wenn dir das Lieferdatum so bestätigt wurde, sollte es auch klappen. Wünsche schon mal viel Spaß damit. Gruß ^JS","[('customer', 'Ich kotze gleich im Strahl. Das habe ich nicht bestellt?!!!! Wooo ist meine CD 😥😥😥 @116316 https://t.co/8Fnjinnh43'), ('customer', '@116316 liebes Amazon Team, am Fr bitte NICHT nochmal so etwas... Habe die Kelly Live DVD vorbestellt und hätte die dann bitte bis spätestens Fr ^^ gerne aber auch schon gestern... :D :P'), ('brand', '@392651 Wenn dir das Lieferdatum so bestätigt wurde, sollte es auch klappen. Wünsche schon mal viel Spaß damit. Gruß ^JS'), ('customer', 'naaajaaa :D leider wurde ich da schon paar mal enttäuscht 🙈🙈🙈')]",2017-03-24 13:48:46+00:00
179716,"@115850 Ordered iPhone with 1 day delivery..Phn not rcvd ..got fake messages that due to unavailability,not delivered????","@AmazonHelp @115850 Ordered iPhone with 1 day delivery..Phn not rcvd ..got fake messages that due to unavailability,not delivered????",@158320 Hey! I'm sorry for the trouble you've had. Kindly fill in your details here: https://t.co/GIJyeYqKE0 and I'll get back to you. ^MM,@158320 Hey! I'm sorry for the trouble you've had. Kindly fill in your details here: https://t.co/GIJyeYqKE0 and I'll get back to you. ^MM,"[('customer', '@115850 Ordered iPhone with 1 day delivery..Phn not rcvd ..got fake messages that due to unavailability,not delivered????'), ('brand', ""@158320 Hey! I'm sorry for the trouble you've had. Kindly fill in your details here: https://t.co/GIJyeYqKE0 and I'll get back to you. ^MM""), ('customer', '@115850 i have provided details .. waiting for your response'), ('customer', ""@115850 It's day 2 ,my order not delivered yet.. What's wrong with @115821""), ('brand', ""@158320 We've dropped you a correspondence on the subject with more details, kindly check. ^KJ""), ('customer', ""i'hv shared my feedback on that ..pl chk ..i believe @115850 top management is not aware what is happening at grnd level ..""), ('customer', '@115850 Thanks Amazon team ..'), ('brand', ""@158320 You're welcome. ^KJ""), ('customer', ""Guys what's wrong..again my order delayed @115850 https://t.co/ukMEmqhY05""), ('brand', ""@158320 Hi! I'm sorry about that, please contact us here: https://t.co/rS49hgaADF so that we can assist you accordingly. ^SP""), ('customer', 'Already done that .. Pl look into process/services ,why orders r getting delayed ..I m sure i m nt the only prson ,facing issues @115850'), ('brand', ""@158320 Hi, I'd like to help. Please tell me more about your concern, here: https://t.co/GIJyeYqKE0. I will contact you soon. ^SO""), ('customer', 'needful done.. and believe me Amazon services has been Degraded as compare to @118702 @115850'), ('brand', ""@158320 Hi, apologies for the bad experience. We've received your details, we're looking into the issue and shall get back to you soon.^SH""), ('customer', 'update pls.. https://t.co/DEM4TR4Poa'), ('customer', ""@115850 O really!! .. does that resolved my issue .. and pl don't send predefined scripted mails ..Pathetic""), ('customer', '@115850 @115821 @115850 You guys seriously want to deliver this ?? whole day ur Cc team was telling to delvr this today only !!! https://t.co/MwzaY4WoM2'), ('brand', '@158320 your order by the usual timeline. Kindly wait until the new extended date while we get the delivery arranged for you. 2/2 ^AB'), ('customer', 'this is not the first time when its delayed .. now pls share by when l""ll get my order ..'), ('customer', '@115850 Once again order is delayed .. even after charging extra gor same day delivey !!'), ('brand', ""@158320 That's odd. Let me check this out for you. Please reach us via: https://t.co/r8OjOjMdND and we'll look into this for you. ^VM""), ('customer', 'Very Odd VM .. stop gvng fake comittmnt'), ('brand', ""@158320 Kindly report this using the link shared and we'll reach out to you. ^HK"")]",2017-03-29 15:27:10+00:00
699493,@115821 100s of ppl have been scammed from my Seller Acct that was hacked..called 2x about it 3wks ago. When will you actually do something?,@115821 100s of ppl have been scammed from my Seller Acct that was hacked..called 2x about it 3wks ago. When will you actually do something?,"@286862 We're sorry to hear about your account issue, Courtney! Have you received any correspondence since you last contacted? ^CC","@286862 We're sorry to hear about your account issue, Courtney! Have you received any correspondence since you last contacted? ^CC","[('customer', '@115821 100s of ppl have been scammed from my Seller Acct that was hacked..called 2x about it 3wks ago. When will you actually do something?'), ('brand', ""@286862 We're sorry to hear about your account issue, Courtney! Have you received any correspondence since you last contacted? ^CC""), ('customer', ""That was 3 weeks ago &amp; I receive 100 emails a day still from customers. CustService hasn't done anything."")]",2017-04-02 18:02:25+00:00
1422363,Amazon ist viel mehr als nur Shopping. Folgen Sie uns und lernen Sie das Unternehmen besser kennen!,Amazon ist viel mehr als nur Shopping. Folgen Sie uns und lernen Sie das Unternehmen besser kennen!,@702296 Leider nein. Weitere Informationen findest du hier: https://t.co/O9XRykKWe4 und hier: https://t.co/eQZLIpy5Wf Gruß ^MI,@702296 Leider nein. Weitere Informationen findest du hier: https://t.co/O9XRykKWe4 und hier: https://t.co/eQZLIpy5Wf Gruß ^MI,"[('customer', 'Amazon ist viel mehr als nur Shopping. Folgen Sie uns und lernen Sie das Unternehmen besser kennen!'), ('customer', '@132424 Gibt es für die AWS Dienste die Möglichkeit diese ohne Kreditkarte zu testen?'), ('brand', '@702296 Leider nein. Weitere Informationen findest du hier: https://t.co/O9XRykKWe4 und hier: https://t.co/eQZLIpy5Wf Gruß ^MI'), ('customer', '@132424 Merch by Amazon coming to GER soon?'), ('brand', ""@450557 Great question! We haven't announced any plans for Merch by Amazon in Germany, yet. ^KM""), ('customer', 'Ok, everyone knows that there are no announcements, yet ;) question was of it comes, despite the lack of announcements ;)')]",2017-04-03 08:49:02+00:00
2319305,AMAZON NOUS LIVRE UNE TROTTINETTE ROSE https://t.co/0A3m8K551h via @126972 #trottinette Merci! @120533 https://t.co/CSKipnYx5p,AMAZON NOUS LIVRE UNE TROTTINETTE ROSE https://t.co/0A3m8K551h via @126972 #trottinette Merci! @120533 https://t.co/CSKipnYx5p,"@672258 Bonjour, je suis navrée que le colis soit endommagé, avez-vous signalé cet incident au service client ? ^ASZ","@672258 Bonjour, je suis navrée que le colis soit endommagé, avez-vous signalé cet incident au service client ? ^ASZ","[('customer', 'AMAZON NOUS LIVRE UNE TROTTINETTE ROSE https://t.co/0A3m8K551h via @126972 #trottinette Merci! @120533 https://t.co/CSKipnYx5p'), ('customer', ""@672259 @120533 @126972 J'ai commandé le produit le 28 octobre, la poste ne livrera pas car elle est endommagée et renvoyée, toujours en attente de remplacement.""), ('brand', '@672258 Bonjour, je suis navrée que le colis soit endommagé, avez-vous signalé cet incident au service client ? ^ASZ'), ('customer', ""Je n'ai pas reçu les articles. quand je regarde suivre votre paquet, il dit qu'il ne peut pas être livré comme son endommagé""), ('brand', '@672258 Je vous invite à le signaler à notre SAV afin de vous proposer les solutions adéquates via le lien suivant : https://t.co/hgIrz98cdI ^MA'), ('customer', 'ils doivent savoir parce que sur ""suivez votre commande"", il est dit ne peut pas livrer parce qu\'il est endommagé et retourné'), ('brand', ""@672258 Notre SAV ne peut pas le savoir, c'est pour cela que je vous invite à leur signaler cet incident afin d'y remédier le plus tôt possible. ^FA"")]",2017-04-18 09:37:58+00:00
728129,Just 3 days to go. Can't wait for the S03 of Bosch. Bring it on. 😀🙌💪😍 @119625 @15654,"Just 3 days to go. Can't wait for the S03 of Bosch. Bring it on. 😀🙌💪😍

@119625  @15654",@294425 We will continue to add new content. I'll be sure to pass on your comments to the concerned team. ^NS,@294425 We will continue to add new content. I'll be sure to pass on your comments to the concerned team. ^NS,"[('customer', ""Just 3 days to go. Can't wait for the S03 of Bosch. Bring it on. 😀🙌💪😍 @119625 @15654""), ('customer', '.@119625 @15654 Why is the 3rd Season of Bosch not yet available in India ? 😠👿😭 @119625 @116618 @15654'), ('customer', ""@119625 @15654 @116618 Great, now it's been more than 3 months still Bosch S03 is not available in India. 😡""), ('customer', '@119625 @15654 @116618 6 months have gone by, still Bosch S03 is not available. Haha, this is why people turn towards piracy 👿'), ('brand', ""@294425 We will continue to add new content. I'll be sure to pass on your comments to the concerned team. ^NS"")]",2017-04-18 13:06:06+00:00
2277414,"Hi @115850 , long time no chit chat !! You angry brooo? 🤔","Hi @115850 , long time no chit chat !! You angry brooo? 🤔",@662281 Hey! We could never be angry with you 😀 . So what would you like to talk to us about? #CuriousToKnow 😉 ^RS,@662281 Hey! We could never be angry with you 😀 . So what would you like to talk to us about? #CuriousToKnow 😉 ^RS,"[('customer', 'Hi @115850 , long time no chit chat !! You angry brooo? 🤔'), ('brand', '@662281 Hey! We could never be angry with you 😀 . So what would you like to talk to us about? #CuriousToKnow 😉 ^RS'), ('customer', '@662281 World Hunger')]",2017-04-19 17:19:42+00:00
1432179,hey when will Bosch S3 come to @119625 ? Isn't it a amazon original?,@AmazonHelp hey when will Bosch S3 come to @119625 ? Isn't it a amazon original?,@421774 It isn't releasing in India today but we're working towards getting this for you as soon as possible. Stay tuned for updates.^RW,@421774 It isn't releasing in India today but we're working towards getting this for you as soon as possible. Stay tuned for updates.^RW,"[('customer', ""hey when will Bosch S3 come to @119625 ? Isn't it a amazon original?""), ('brand', ""@421774 It isn't releasing in India today but we're working towards getting this for you as soon as possible. Stay tuned for updates.^RW""), ('customer', 'No ETA? will it take days or weeks?'), ('brand', ""@421774 Hi, we don't have any info in this regard. Please stay tuned. ^SR""), ('customer', '@421774 what about now ? it has been more than 6 month now.'), ('brand', ""@452562 We're working towards getting this for you as soon as possible. Stay tuned for updates\u200b. ^MJ"")]",2017-04-23 18:01:15+00:00
1406985,@115850 @115821 placed order under prime fr delivery 11am Apr 28 #404-8214654-9940334 delivery not come web shows on the way,@115850 @AmazonHelp @115821  placed order under prime fr delivery 11am Apr 28 #404-8214654-9940334 delivery not come web shows on the way,"@447026 Hey, sorry about that. Kindly drop in your details here : https://t.co/beaaDm0muc and I'll work on it. [1/2]","@447026 Hey, sorry about that. Kindly drop in your details here : https://t.co/beaaDm0muc and I'll work on it. [1/2]","[('customer', '@115850 @115821 placed order under prime fr delivery 11am Apr 28 #404-8214654-9940334 delivery not come web shows on the way'), ('brand', ""@447026 Hey, sorry about that. Kindly drop in your details here : https://t.co/beaaDm0muc and I'll work on it. [1/2]""), ('customer', 'Hope you got all details as asked by you'), ('brand', '@447026 Hi! We have received the details. We will get back to you with an update at the earliest. ^HR'), ('customer', 'Now Amazon asking to revise payment but that option is not showing customer care says will get you call but no call till now'), ('brand', ""@447026 Hi, we're working on the issue and will reach out to you soon. ^CA""), ('customer', 'After 4hrs of reporting problem to you still waiting for reply'), ('brand', ""@447026 I'm sorry, I wasn't able to comprehend your issue. Could you please elaborate? ^NR"")]",2017-04-28 07:51:46+00:00
2144412,"@115821 your garbage service can't even deliver a package when I got one day shipping, now I have to wait until Monday for it to be shipped","@115821 your garbage service can't even deliver a package when I got one day shipping, now I have to wait until Monday for it to be shipped",@630471 We aim to meet the delivery date in your order confirmation e-mail here: https://t.co/KH75VlWZh5. Has this date passed? ^DT,@630471 We aim to meet the delivery date in your order confirmation e-mail here: https://t.co/KH75VlWZh5. Has this date passed? ^DT,"[('customer', ""@115821 your garbage service can't even deliver a package when I got one day shipping, now I have to wait until Monday for it to be shipped""), ('brand', '@630471 We aim to meet the delivery date in your order confirmation e-mail here: https://t.co/KH75VlWZh5. Has this date passed? ^DT'), ('customer', 'You tell me, is it Friday yet?'), ('customer', ""@630471 You're not very nice"")]",2017-05-13 02:24:18+00:00
1127114,No #Kannada eBooks or Kannada language support on @115821 Kindle. Disappointing! Cc: @115851 @115850 #ServeInMyLanguage,No #Kannada eBooks or Kannada language support on @115821 Kindle. Disappointing! Cc: @115851 @115850 @AmazonHelp #ServeInMyLanguage,@385754 Hey! I'll be sure to forward your feedback to our team and have this reviewed. ^MM,@385754 Hey! I'll be sure to forward your feedback to our team and have this reviewed. ^MM,"[('customer', 'No #Kannada eBooks or Kannada language support on @115821 Kindle. Disappointing! Cc: @115851 @115850 #ServeInMyLanguage'), ('brand', ""@385754 Hey! I'll be sure to forward your feedback to our team and have this reviewed. ^MM""), ('customer', 'have reported this multiple times in the past. Requested for #Kannada in @119625 also. same bot reply every time!'), ('brand', '@385754 Hey, regional content is an integral part of our content in India. Please stay tuned as we expand our content selection. ^VM'), ('customer', 'Hello, just wanted to remind you on Kannada support and content on @117634 and @119625. When can I buy Kannada ebooks?'), ('brand', '@385754 Hi! We have the Kannada support and also the Kannada books available for the Kindle. (1/2)^HR'), ('customer', 'Reminder: I still see only few Kannada books for @117634 . There is absolute zero Kannada content on @119625?'), ('brand', '@385754 Thank you for the heads-up. Please stay tuned as we expand our content selection. ^VN'), ('customer', 'Hey there, I still do not see #Kannada ebooks for @117634 or content on @119625. When will @174528 get it? #ಕನ್ನಡ'), ('customer', '@117634 @119625 @174528 Knock Knock! Hello @115821 @115850 I have been requesting for Kannada content on @119625 &amp; @117634 for more than 6 months. No action yet. You have been sending a standard reply every single time. Please add more content in my language.')]",2017-05-15 05:48:34+00:00
2154974,Worst delivery by @115850 . Not received the product till yet although it was one day delivery.,Worst delivery by @115850 . Not received the product till yet although it was one day delivery.,@633122 We'd like to know what went wrong. Please let us know more about your query. ^BS,@633122 We'd like to know what went wrong. Please let us know more about your query. ^BS,"[('customer', 'Worst delivery by @115850 . Not received the product till yet although it was one day delivery.'), ('customer', '@633123 @115850 these guys never help on time even for prime customer.'), ('brand', ""@633122 We'd like to know what went wrong. Please let us know more about your query. ^BS"")]",2017-05-20 14:27:10+00:00
1392921,"Anyone know does Amazon Alexa work in Ireland? I can't download the app, says not available in your country.","Anyone know does Amazon Alexa work in Ireland? I can't download the app, says not available in your country.","@443965 I'm sorry, the Amazon Alexa app and Amazon Echo devices aren't currently supported in the Republic of Ireland ^SB","@443965 I'm sorry, the Amazon Alexa app and Amazon Echo devices aren't currently supported in the Republic of Ireland ^SB","[('customer', ""Anyone know does Amazon Alexa work in Ireland? I can't download the app, says not available in your country.""), ('brand', ""@443965 I'm sorry, the Amazon Alexa app and Amazon Echo devices aren't currently supported in the Republic of Ireland ^SB""), ('customer', 'Thank you for replying, I live very close to northern Ireland and could get a phone and address from there, would i be able to connect then.'), ('customer', '@443965 It works in Ireland (I have one working in Dublin, no issues. You need to config through web interface, using https://t.co/1WDKkowKNj'), ('customer', '@443965 It’s pathetic that the app isn’t on the Irish store. Why not?! It’s trivial to do, I’ve apps on the store, it’s a checkbox. Weak from AMZN'), ('customer', '@443965 I have a google home too, thankfully although it’s not officially support google had the good grace to put their app on the Irish store')]",2017-05-20 19:05:09+00:00
1050681,Will this device work in India? @115850 @115821 https://t.co/TTCnuDYUkB,Will this device work in India? @115850 @115821 https://t.co/TTCnuDYUkB,"@368297 Hi there, please reach out to our partner website https://t.co/nUUp5MLhYl: https://t.co/MNornaZ3X6 for further insight. ^VM","@368297 Hi there, please reach out to our partner website https://t.co/nUUp5MLhYl: https://t.co/MNornaZ3X6 for further insight. ^VM","[('customer', 'Will this device work in India? @115850 @115821 https://t.co/TTCnuDYUkB'), ('brand', '@368297 Hi there, please reach out to our partner website https://t.co/nUUp5MLhYl: https://t.co/MNornaZ3X6 for further insight. ^VM'), ('customer', 'In India, only Fire stick is launched. If a buy this Fire TV (4K model) from USA and use it in india, will this device work? Pls help'), ('brand', ""@368297 Hey there, it's region specific. For more details you can connect with our support team here: https://t.co/2t6DQoUmNZ ^RW""), ('customer', ""Yesterday I had interacted with Amazon USA regarding the same product &amp; they said it won't work in india. I have a doubt. Pls check again""), ('brand', ""@368297 Hey, please connect with us using the above link. We'll check this for you. ^CA""), ('customer', 'I got the confirmation from my colleague and he is using the same device in india for last 2 years. So why I am not getting correct answer'), ('customer', '@368297 Will it work? Is it safe to purchase the fire tv 4k and use it in India?'), ('customer', '@364159 I refer you to buy fire tv stick which is 1080p as this product is region protected.'), ('customer', '@368297 Meaning? I read some comments stating fire tv from USA works in India with an Indian account'), ('customer', '@364159 Amazon controls apps in India, if you will use 4K model here, only youtube will work.'), ('customer', '@368297 Are you sure about that?'), ('customer', ""@368297 Because one reddit user said things work as intended it just says fire tv stick in the introductory video that's it""), ('customer', '@364159 Yes, friend bought 4k Model from USA and he is only using youtube in India. I am using 1080p fireTV stick.')]",2017-05-22 09:39:08+00:00
1501711,"Wow Dept.: GMgr kept giving me 20 hours/week when I repeatedly asked for 40. 8 people have quit this week, no notice.Thanks God for 40hrs!🙏🏽 https://t.co/jmd8yw74TE","Wow Dept.: GMgr kept giving me 20 hours/week when I repeatedly asked for 40. 8 people have quit this week, no notice.Thanks God for 40hrs!🙏🏽 https://t.co/jmd8yw74TE",@468562 I'm sorry about the issue with the starter you purchased! Have you checked here for any options for it: https://t.co/2MAOO67Vv1. ^JZ,@468562 I'm sorry about the issue with the starter you purchased! Have you checked here for any options for it: https://t.co/2MAOO67Vv1. ^JZ,"[('customer', 'Wow Dept.: GMgr kept giving me 20 hours/week when I repeatedly asked for 40. 8 people have quit this week, no notice.Thanks God for 40hrs!🙏🏽 https://t.co/jmd8yw74TE'), ('customer', '@468562 maybe she has faith in you?'), ('customer', ""@468564 She said I have improved a lot. God made a way out of 22 hours! I'll be at 37 hours at the end of day. With Friday Sat &amp; Sun to go!!💰🙏🏽❤️😃😍""), ('customer', '@468564 Gotta fix my car again 😐'), ('customer', '@468562 oh, that car. I think she might be a hypochondriac😁'), ('customer', '@468564 Good car. The ""new"" starter I bought off of @115821 was BADLY DEFECTIVE from jump, making horrible noises. Never buy car parts from Amazon!😡'), ('customer', '@468562 @468564 @115821 But the defective part Amazon sold to me badly damaged my cat'), ('customer', ""@468563 @468564 @115821 I'm sorry for your trouble. I learned an important lesson: DON'T EVER BUY CAR PARTS OFF OF @115821. They SUCK! #badservice @115851""), ('brand', ""@468562 I'm sorry about the issue with the starter you purchased! Have you checked here for any options for it: https://t.co/2MAOO67Vv1. ^JZ""), ('customer', 'The problem is, it was billed as NEW &amp; it was NOT. That is simply FRAUD. Then I have to PAY to ship it BACK??? #SCAM!👎🏽😡😡 @115851 @115821 https://t.co/h7CL3mEmyM'), ('brand', '@468562 Oh my! Can you tell me who the seller is on this? Amazon or third-party? What options were given to you? ^FR'), ('customer', 'As you might see from the picture, the seller that popped up on @115821 is DB Electrical. They charged $28 for shipping. Starter knocked ➡️'), ('customer', '@115821 like a funky drummer from DAY ONE. I want @115821 to refund the cost of part AND the $28 shipping, &amp;send a *prepaid* RA label😡 @115851 https://t.co/4Epav2lYjr'), ('brand', ""@468562 We'd love to help sort this out. Please reach out to us here: https://t.co/hApLpMlfHN so we can assist you with your return. ^NS""), ('customer', ""I'm counting on @115821 and @115851 to do the right thing here. This has been a horrible experience, unlike typical Amazon excellence""), ('brand', ""@468562 I'm sorry you've had a poor experience with us. We'd like to help, if we can. Without posting e-mail or order # can you elaborate?^AM""), ('customer', 'Starter was sold as new part. Not only was it NOT new; it was horribly defective, which we discovered after mechanic installed it @115851'), ('customer', 'Sounded like a drummer from DAY ONE. I want @115821 to refund the cost of part AND the $28 shipping, &amp;send a *prepaid* RA label😡 @115851'), ('customer', 'All the details are in this thread⬆️ THIS WAS A FRAUDULENT SALE, @115821! Please fix this problem immediately. It is NOT RIGHT.😡 @115851'), ('customer', '@468564 @115821 Good car. The ""new"" starter I bought off of @115821 was BADLY DEFECTIVE from jump, making horrible noises. Never buy car parts from Amazon!😡'), ('brand', '@468562 Were you able to contact us with the link ^NS included? What options were we able to provide? ^BH'), ('customer', 'The problem is, it was billed as NEW &amp; it was NOT. That is simply FRAUD. Then I have to PAY to ship it BACK??? #SCAM!👎🏽😡😡 @115851 @115821 https://t.co/VTnmR9t3rN'), ('customer', 'I was not able to contact anyone at @115821 or with that link, no. Please help!! @115851'), ('brand', ""@468562 I'm sorry to hear about the parts! We'd like to see how we can help so please reach us here: https://t.co/hApLpMlfHN ^DD""), ('brand', '@468562 Please select the order and issue details at the link provided. You can choose phone or chat near the bottom. Keep us posted. ^JN')]",2017-05-25 12:56:51+00:00
2773780,It says my package was supposed to arrive at 8pm and it's almost 10pm and I have no news. carrier is IMEXX,It says my package was supposed to arrive at 8pm and it's almost 10pm and I have no news. @AmazonHelp carrier is IMEXX,@775238 Is the product sold and fulfilled by Amazon or by a seller from our website? ^VM,@775238 Is the product sold and fulfilled by Amazon or by a seller from our website? ^VM,"[('customer', ""It says my package was supposed to arrive at 8pm and it's almost 10pm and I have no news. carrier is IMEXX""), ('brand', '@775238 Is the product sold and fulfilled by Amazon or by a seller from our website? ^VM'), ('customer', 'By Amazon.')]",2017-05-27 00:45:24+00:00
244895,spam incoming!,@AmazonHelp spam incoming!,@174150 Thank you for helping us investigate! 💖 ^JR,@174150 Thank you for helping us investigate! 💖 ^JR,"[('customer', 'spam incoming!'), ('brand', '@174150 Thank you for helping us investigate! 💖 ^JR'), ('customer', 'Do I get a cookie for helping out? lol'), ('brand', '@174150 You get a cookie and a gold star. Here: 🍪⭐ 😉 ^JM'), ('customer', 'VICTORY FOR ME!'), ('brand', ""We'd like to take a moment to present you with this award too, @174150! We hope you enjoy the rest of the weekend! ^EP https://t.co/7qqUArZp1h""), ('customer', '@174150 Congrats! @118854 @140 @11431 @11432 | #Washington #Huston #Texas #WashingtonDC #Longueuil #Quebec')]",2017-05-27 01:52:25+00:00
1422837,Screw you @115830 - I tried to sell something and now you have LOCKED ME OUT OF MY ACCOUNT. HOW DO I GET BACK IN?,Screw you @115830 @AmazonHelp - I tried to sell something and now you have LOCKED ME OUT OF MY ACCOUNT. HOW DO I GET BACK IN?,@309803 I'm sorry! Have you received any e-mails from our Account Specialists? Please be sure to check junk/spam. ^SB,@309803 I'm sorry! Have you received any e-mails from our Account Specialists? Please be sure to check junk/spam. ^SB,"[('customer', 'Screw you @115830 - I tried to sell something and now you have LOCKED ME OUT OF MY ACCOUNT. HOW DO I GET BACK IN?'), ('brand', ""@309803 I'm sorry! Have you received any e-mails from our Account Specialists? Please be sure to check junk/spam. ^SB""), ('customer', 'I need to speak to someone about this. Need a phone number NOW'), ('brand', ""@309803 Please reach us here: https://t.co/lMGeOreQ2R, you won't be asked to login to get in touch. ^EZ""), ('customer', ""SPeaking to someone now. Doesn't seem to know the difference between Buyer account and Seller account. New password reset not working.""), ('brand', ""@309803 Please keep us posted on the resolution of the call. We want to make sure you're taken care of. ^JM""), ('customer', ""Buying account now okay but selling account is still suspended. If it's not resolved sharpish I will use @115931""), ('brand', '@309803 Thanks for confirming Paul. With regards your selling acc was any info provided? Have you reached out to Seller Support? ^NV'), ('customer', ""I am Selling a USED item. Why do I need blessing to sell USED ITEMS? Really Amazon, it's roadblock after roadblock.""), ('brand', '@309803 Have you received any emails from the Seller Support team ? Have they advised you what is required ? ^TD'), ('customer', ""Not on *this* issue. I'm getting frustrated with Amazon's systems - I haven't sold on Amazon for a while, SFW? Why suspend my account?""), ('brand', ""@309803 We don't have access to account details here. Pls reach out to seller support, click 'help' https://t.co/020mNecsBp ^KM""), ('customer', ""Hahahahahahahahahahahaaaaaa You think? You honestly think I would be taking this onto Twitter if hadn't already tried that? Bwqaahahahahahs""), ('brand', '@309803 What have they advised you when you contacted them? ^KM'), ('customer', ""Nothing. No reply. It's one thing after another. I really can't be arsed any more. I will let the (yet again) automatic system play out 24hr""), ('customer', ""This is what I mean. I OWN this item and I would like to sell it on Amazon. But no, no you cannot do that. That's rubbish isn't it? https://t.co/vgmrmkZzUK""), ('brand', '@309803 What information do you get when you request approval? ^MC'), ('customer', 'I just got an email [CASE 1862761112] which declined me. I do NOT understand why this is happening. I am happy to talk to someone about it?'), ('brand', '@309803 Did the email have any reasons for declining you? ^JJ'), ('customer', '""as your invoice has not met our minimum requirements"" - the issue is I am not selling any NEW items. I want to sell my own possessions'), ('brand', '@309803 Are you trying to set up a basic account? Here is a page with info: https://t.co/7jBeBdcu6t. ^JJ'), ('customer', 'I have an account. I have sold on amazon many times in the past.'), ('brand', '@309803 Hi Paul. Have you gotten in touch with our Seller Support team directly yet? ^DC'), ('customer', ""I have logged several times. I'm getting very very cross now.""), ('brand', '@309803 Pls fill out this secure form Paul so we can look into this for you https://t.co/tkLCr7DNil ^KM'), ('customer', ""I can't reply to email I got back from them. Say I should set up 2FA. Whyyy? I share this account with wife. Makes ZERO sense to my problem""), ('brand', '@309803 Our Seller Performance team is in the best position to help. Please send them an e-mail at __email__. ^RA'), ('customer', ""5 days later, no reply. I've sold the equipment elsewhere (your loss Amazon) but the problem remains. No one seems bothered at all.""), ('brand', ""@309803 I'm sorry you haven't heard anything back, Paul. To confirm, you sent your email to __email__? ^AM""), ('customer', ""Yup. I don't understand why this is so hard! Why can't I sell on Amazon?""), ('brand', '@309803 Have you set up two step verification on the accounts? ^JJ'), ('customer', 'any update?'), ('brand', '@309803 Have you set up two step verification on the accounts?CD'), ('customer', 'See earlier response: ""NO - it\'s a shared account with my wife. Why do I need it?""'), ('brand', ""@309803 Please complete the 'Two Step Verification' so the Executive Seller Relations team can assist you further ^TD""), ('customer', ""Hi Guys. I've asked the same question three times now. I just want to sell on Amazon but don't see the need to block my wife from the site?""), ('customer', '@309803 This proven training is helping a lot of people to sell successfully on Amazon,you can try it for you: https://t.co/fJQZnqa6Vo https://t.co/l5f0iyVihA')]",2017-05-27 19:12:02+00:00
